location,datetime,tempmax,dew,humidity,solarradiation
colombo,2017-06-01,28.9,24.5,84.0,200.7
colombo,2017-06-02,28.5,24.3,87.0,170.7
colombo,2017-06-03,27.2,24.6,89.0,158.3
colombo,2017-06-04,28.4,24.7,88.0,180.8
colombo,2017-06-05,28.3,24.7,87.0,173.3
colombo,2017-06-06,28.9,24.6,85.0,201.4
colombo,2017-06-07,28.4,24.3,85.0,170.3
colombo,2017-06-08,29.4,24.8,84.0,263.7
colombo,2017-06-09,29.1,24.5,82.0,252.2
colombo,2017-06-10,28.5,24.4,85.0,239.3
colombo,2017-06-11,28.8,24.3,85.0,226.8
colombo,2017-06-12,28.7,24.7,86.0,237.3
colombo,2017-06-13,28.6,24.8,88.0,237.2
colombo,2017-06-14,28.2,24.4,89.0,187.1
colombo,2017-06-15,28.2,24.3,89.0,181.6
colombo,2017-06-16,27.7,24.1,89.0,168.8
colombo,2017-06-17,29.4,24.4,85.0,236.5
colombo,2017-06-18,28.6,24.8,87.0,176.1
colombo,2017-06-19,27.2,24.2,90.0,149.5
colombo,2017-06-20,29.0,24.5,90.0,195.3
colombo,2017-06-21,28.6,24.5,88.0,168.0
colombo,2017-06-22,28.7,24.7,87.0,216.8
colombo,2017-06-23,27.6,24.0,86.0,166.5
colombo,2017-06-24,27.9,23.8,86.0,161.4
colombo,2017-06-25,28.5,24.0,86.0,145.1
colombo,2017-06-26,28.4,24.3,87.0,177.1
colombo,2017-06-27,28.3,24.3,88.0,197.5
colombo,2017-06-28,28.9,24.3,86.0,219.5
colombo,2017-06-29,29.3,24.7,86.0,260.1
colombo,2017-06-30,29.3,24.9,88.0,232.2
colombo,2017-07-01,28.7,24.6,87.0,202.8
colombo,2017-07-02,29.2,24.3,82.0,236.4
colombo,2017-07-03,29.3,24.3,82.0,235.0
colombo,2017-07-04,29.2,24.3,82.0,255.1
colombo,2017-07-05,29.2,24.5,83.0,236.0
colombo,2017-07-06,29.3,24.5,83.0,237.9
colombo,2017-07-07,28.8,24.4,83.0,203.2
colombo,2017-07-08,28.5,24.2,85.0,154.6
colombo,2017-07-09,26.7,23.8,88.0,111.3
colombo,2017-07-10,28.2,23.7,85.0,185.5
colombo,2017-07-11,28.9,24.2,85.0,215.4
colombo,2017-07-12,28.8,24.3,83.0,203.2
colombo,2017-07-13,29.0,24.3,83.0,234.9
colombo,2017-07-14,28.7,24.2,83.0,241.0
colombo,2017-07-15,28.7,24.0,82.0,216.8
colombo,2017-07-16,29.0,24.3,84.0,234.4
colombo,2017-07-17,28.9,24.3,83.0,230.8
colombo,2017-07-18,29.1,23.9,81.0,224.8
colombo,2017-07-19,28.7,24.3,86.0,203.6
colombo,2017-07-20,29.1,24.2,84.0,251.3
colombo,2017-07-21,29.0,24.0,85.0,223.1
colombo,2017-07-22,29.3,24.5,85.0,238.8
colombo,2017-07-23,28.8,24.5,84.0,207.5
colombo,2017-07-24,29.1,24.1,81.0,223.3
colombo,2017-07-25,29.0,24.7,84.0,234.1
colombo,2017-07-26,29.1,24.6,84.0,210.3
colombo,2017-07-27,29.1,24.2,82.0,223.9
colombo,2017-07-28,29.3,24.4,85.0,235.0
colombo,2017-07-29,28.7,24.3,85.0,200.6
colombo,2017-07-30,28.8,24.4,86.0,183.7
colombo,2017-07-31,28.0,24.1,88.0,164.1
colombo,2017-08-01,28.5,24.1,85.0,195.4
colombo,2017-08-02,28.6,24.2,84.0,207.2
colombo,2017-08-03,28.9,24.0,82.0,221.0
colombo,2017-08-04,28.5,24.2,84.0,219.1
colombo,2017-08-05,28.5,24.1,84.0,186.3
colombo,2017-08-06,27.8,24.0,86.0,141.5
colombo,2017-08-07,27.5,23.9,87.0,138.4
colombo,2017-08-08,28.4,24.4,86.0,200.6
colombo,2017-08-09,28.7,24.3,87.0,203.6
colombo,2017-08-10,27.9,24.1,87.0,169.8
colombo,2017-08-11,28.2,23.7,83.0,208.0
colombo,2017-08-12,28.5,23.8,83.0,223.8
colombo,2017-08-13,28.5,24.1,86.0,201.8
colombo,2017-08-14,28.3,24.1,86.0,197.8
colombo,2017-08-15,28.5,23.9,85.0,257.8
colombo,2017-08-16,28.5,23.5,83.0,259.9
colombo,2017-08-17,28.6,23.7,84.0,249.2
colombo,2017-08-18,27.5,23.7,89.0,144.6
colombo,2017-08-19,28.6,23.8,83.0,184.9
colombo,2017-08-20,28.6,23.9,84.0,247.8
colombo,2017-08-21,28.6,24.2,86.0,232.0
colombo,2017-08-22,28.3,23.9,86.0,169.6
colombo,2017-08-23,27.6,24.3,87.0,144.5
colombo,2017-08-24,28.2,24.2,85.0,181.0
colombo,2017-08-25,28.6,24.4,85.0,254.7
colombo,2017-08-26,28.6,24.1,84.0,252.9
colombo,2017-08-27,28.4,24.0,84.0,254.8
colombo,2017-08-28,27.9,24.0,87.0,175.1
colombo,2017-08-29,28.4,23.9,86.0,230.6
colombo,2017-08-30,28.4,24.4,88.0,178.2
colombo,2017-08-31,28.7,24.4,89.0,185.8
colombo,2017-09-01,28.9,24.6,89.0,169.6
colombo,2017-09-02,30.7,24.0,87.0,224.1
colombo,2017-09-03,26.9,23.9,90.0,95.6
colombo,2017-09-04,28.3,24.1,86.0,159.3
colombo,2017-09-05,27.4,23.8,90.0,127.2
colombo,2017-09-06,27.6,23.7,90.0,175.1
colombo,2017-09-07,27.0,23.7,90.0,94.1
colombo,2017-09-08,26.9,23.7,90.0,111.7
colombo,2017-09-09,26.5,23.7,90.0,116.5
colombo,2017-09-10,28.3,23.9,86.0,207.1
colombo,2017-09-11,27.9,24.1,88.0,197.8
colombo,2017-09-12,28.5,23.9,87.0,225.4
colombo,2017-09-13,26.3,23.8,91.0,96.3
colombo,2017-09-14,28.9,23.7,87.0,225.7
colombo,2017-09-15,29.2,24.2,86.0,255.2
colombo,2017-09-16,28.9,24.0,82.0,245.5
colombo,2017-09-17,28.3,23.7,85.0,193.6
colombo,2017-09-18,28.9,24.2,84.0,238.3
colombo,2017-09-19,29.1,23.9,82.0,281.0
colombo,2017-09-20,28.5,23.9,85.0,251.0
colombo,2017-09-21,28.2,23.9,85.0,213.1
colombo,2017-09-22,29.0,24.2,85.0,258.1
colombo,2017-09-23,29.1,23.9,84.0,261.7
colombo,2017-09-24,28.6,24.1,86.0,246.1
colombo,2017-09-25,27.2,24.1,90.0,190.0
colombo,2017-09-26,27.8,24.1,88.0,191.3
colombo,2017-09-27,27.6,23.9,87.0,199.2
colombo,2017-09-28,28.6,23.7,82.0,250.7
colombo,2017-09-29,29.2,23.6,80.0,275.6
colombo,2017-09-30,28.7,24.2,87.0,232.0
colombo,2017-10-01,27.9,24.6,89.0,202.6
colombo,2017-10-02,28.6,24.3,87.0,209.0
colombo,2017-10-03,28.3,24.3,88.0,209.1
colombo,2017-10-04,28.9,24.2,87.0,219.6
colombo,2017-10-05,27.9,24.1,90.0,149.3
colombo,2017-10-06,28.4,24.1,90.0,187.9
colombo,2017-10-07,28.2,24.2,90.0,184.7
colombo,2017-10-08,28.8,24.4,89.0,173.1
colombo,2017-10-09,28.5,24.2,87.0,180.4
colombo,2017-10-10,28.2,24.4,90.0,165.2
colombo,2017-10-11,26.9,24.0,92.0,92.9
colombo,2017-10-12,27.5,24.1,91.0,159.6
colombo,2017-10-13,27.7,24.0,91.0,165.5
colombo,2017-10-14,26.4,23.8,91.0,116.7
colombo,2017-10-15,27.4,24.0,86.0,172.7
colombo,2017-10-16,29.2,24.3,82.0,245.4
colombo,2017-10-17,29.3,23.7,81.0,184.2
colombo,2017-10-18,29.2,24.2,86.0,229.8
colombo,2017-10-19,28.0,24.2,89.0,190.3
colombo,2017-10-20,27.7,24.1,90.0,160.9
colombo,2017-10-21,29.4,24.2,86.0,252.9
colombo,2017-10-22,28.5,24.4,88.0,201.0
colombo,2017-10-23,29.0,24.6,88.0,205.5
colombo,2017-10-24,29.0,24.4,86.0,188.6
colombo,2017-10-25,29.1,24.2,86.0,199.5
colombo,2017-10-26,28.3,24.0,88.0,196.3
colombo,2017-10-27,28.8,23.5,85.0,246.4
colombo,2017-10-28,28.7,24.1,88.0,231.9
colombo,2017-10-29,28.5,23.7,88.0,171.7
colombo,2017-10-30,28.1,23.9,90.0,185.8
colombo,2017-10-31,26.7,23.8,92.0,88.4
colombo,2017-11-01,28.1,23.8,89.0,159.6
colombo,2017-11-02,28.0,23.9,90.0,173.8
colombo,2017-11-03,28.5,23.9,89.0,182.9
colombo,2017-11-04,28.5,23.7,90.0,173.1
colombo,2017-11-05,28.4,23.6,91.0,143.4
colombo,2017-11-06,28.9,23.9,91.0,176.1
colombo,2017-11-07,28.0,23.4,90.0,148.6
colombo,2017-11-08,27.5,23.4,93.0,97.3
colombo,2017-11-09,29.4,23.3,87.0,195.3
colombo,2017-11-10,28.0,23.2,85.0,165.7
colombo,2017-11-11,27.4,23.7,89.0,136.4
colombo,2017-11-12,29.2,23.0,83.0,265.4
colombo,2017-11-13,28.5,23.8,85.0,201.5
colombo,2017-11-14,28.8,23.7,83.0,217.4
colombo,2017-11-15,29.3,23.0,82.0,247.1
colombo,2017-11-16,29.1,22.8,82.0,257.2
colombo,2017-11-17,29.0,22.2,80.0,252.8
colombo,2017-11-18,28.6,23.4,85.0,186.2
colombo,2017-11-19,29.0,24.1,88.0,174.5
colombo,2017-11-20,28.6,24.0,91.0,170.8
colombo,2017-11-21,28.5,23.5,89.0,205.3
colombo,2017-11-22,29.2,23.5,89.0,198.9
colombo,2017-11-23,29.2,23.6,89.0,161.5
colombo,2017-11-24,29.2,22.6,80.0,159.2
colombo,2017-11-25,26.2,21.7,84.0,53.0
colombo,2017-11-26,26.2,22.9,92.0,76.5
colombo,2017-11-27,27.0,23.1,92.0,69.2
colombo,2017-11-28,28.1,23.0,86.0,122.8
colombo,2017-11-29,26.5,23.3,90.0,67.6
colombo,2017-11-30,26.2,23.5,92.0,86.8
colombo,2017-12-01,26.0,23.7,94.0,33.9
colombo,2017-12-02,28.1,23.6,90.0,151.2
colombo,2017-12-03,28.7,23.5,88.0,191.6
colombo,2017-12-04,30.3,22.8,83.0,210.2
colombo,2017-12-05,30.1,22.6,81.0,241.9
colombo,2017-12-06,28.7,23.0,87.0,206.3
colombo,2017-12-07,28.5,23.1,86.0,218.0
colombo,2017-12-08,29.1,22.6,85.0,256.7
colombo,2017-12-09,28.7,21.3,83.0,260.2
colombo,2017-12-10,28.9,22.2,84.0,232.6
colombo,2017-12-11,28.2,23.4,85.0,214.4
colombo,2017-12-12,28.1,23.9,89.0,202.5
colombo,2017-12-13,28.8,23.5,90.0,196.6
colombo,2017-12-14,28.4,23.5,90.0,182.5
colombo,2017-12-15,28.5,23.4,89.0,212.0
colombo,2017-12-16,30.9,23.4,86.0,183.4
colombo,2017-12-17,30.5,22.3,79.0,212.5
colombo,2017-12-18,30.6,20.0,68.0,258.4
colombo,2017-12-19,30.6,21.2,76.0,211.8
colombo,2017-12-20,28.8,23.2,90.0,129.5
colombo,2017-12-21,28.2,22.7,88.0,129.8
colombo,2017-12-22,30.5,21.1,76.0,217.3
colombo,2017-12-23,30.1,20.0,70.0,254.2
colombo,2017-12-24,29.5,21.9,80.0,211.2
colombo,2017-12-25,30.2,22.7,82.0,234.2
colombo,2017-12-26,30.3,22.5,82.0,194.3
colombo,2017-12-27,30.5,22.2,78.0,205.1
colombo,2017-12-28,30.2,19.5,67.0,219.8
colombo,2017-12-29,30.3,19.7,68.0,244.2
colombo,2017-12-30,30.6,21.3,76.0,215.7
colombo,2017-12-31,30.7,21.8,80.0,253.4
colombo,2018-01-01,28.8,22.4,83.0,247.8
colombo,2018-01-02,29.1,22.1,82.0,240.0
colombo,2018-01-03,28.9,22.2,82.0,205.7
colombo,2018-01-04,31.6,19.6,70.0,252.9
colombo,2018-01-05,30.4,17.8,65.0,269.2
colombo,2018-01-06,30.1,17.4,64.0,269.8
colombo,2018-01-07,29.8,17.2,64.0,270.5
colombo,2018-01-08,30.9,18.2,67.0,233.9
colombo,2018-01-09,29.8,20.4,73.0,240.4
colombo,2018-01-10,29.8,22.1,80.0,205.5
colombo,2018-01-11,30.1,22.9,85.0,195.8
colombo,2018-01-12,29.5,22.8,85.0,208.6
colombo,2018-01-13,28.3,23.0,87.0,175.9
colombo,2018-01-14,30.5,23.0,84.0,208.3
colombo,2018-01-15,32.3,19.7,68.0,241.0
colombo,2018-01-16,32.5,18.4,63.0,225.6
colombo,2018-01-17,31.7,17.6,63.0,269.0
colombo,2018-01-18,31.8,16.4,59.0,272.9
colombo,2018-01-19,31.5,18.2,64.0,257.8
colombo,2018-01-20,30.7,18.5,65.0,258.6
colombo,2018-01-21,30.6,18.8,67.0,268.1
colombo,2018-01-22,29.3,20.1,73.0,214.3
colombo,2018-01-23,29.4,21.4,79.0,219.4
colombo,2018-01-24,30.2,20.9,77.0,256.6
colombo,2018-01-25,32.2,19.7,72.0,273.7
colombo,2018-01-26,30.8,20.2,73.0,266.7
colombo,2018-01-27,30.6,20.4,71.0,233.0
colombo,2018-01-28,31.3,18.2,60.0,246.7
colombo,2018-01-29,33.0,21.0,69.0,211.2
colombo,2018-01-30,31.2,22.4,74.0,167.0
colombo,2018-01-31,31.2,21.3,73.0,126.0
colombo,2018-02-01,31.5,21.3,72.0,234.8
colombo,2018-02-02,30.3,20.8,71.0,227.8
colombo,2018-02-03,31.4,20.1,67.0,240.0
colombo,2018-02-04,30.7,20.2,69.0,168.1
colombo,2018-02-05,31.0,21.2,72.0,239.2
colombo,2018-02-06,30.8,22.2,76.0,238.5
colombo,2018-02-07,30.2,23.0,82.0,233.9
colombo,2018-02-08,30.3,22.5,82.0,219.8
colombo,2018-02-09,30.8,23.1,82.0,241.6
colombo,2018-02-10,29.7,22.9,83.0,234.1
colombo,2018-02-11,30.0,22.5,79.0,258.4
colombo,2018-02-12,31.0,22.4,75.0,231.4
colombo,2018-02-13,31.2,21.8,74.0,233.0
colombo,2018-02-14,32.1,21.0,69.0,266.3
colombo,2018-02-15,33.4,21.8,71.0,218.7
colombo,2018-02-16,33.6,21.1,66.0,231.6
colombo,2018-02-17,32.8,20.1,67.0,283.7
colombo,2018-02-18,30.3,20.5,73.0,284.9
colombo,2018-02-19,31.2,20.2,70.0,275.5
colombo,2018-02-20,32.2,17.9,62.0,294.3
colombo,2018-02-21,29.9,19.1,67.0,295.5
colombo,2018-02-22,31.3,20.8,73.0,292.8
colombo,2018-02-23,30.5,21.7,75.0,250.3
colombo,2018-02-24,33.0,22.3,75.0,257.5
colombo,2018-02-25,32.1,22.9,79.0,166.5
colombo,2018-02-26,31.2,22.9,81.0,192.8
colombo,2018-02-27,29.6,23.2,86.0,211.0
colombo,2018-02-28,30.0,23.4,86.0,224.1
colombo,2018-03-01,30.3,23.9,83.0,253.7
colombo,2018-03-02,29.9,23.9,86.0,220.1
colombo,2018-03-03,30.0,24.0,88.0,228.7
colombo,2018-03-04,28.9,23.6,86.0,202.7
colombo,2018-03-05,29.9,23.5,85.0,245.2
colombo,2018-03-06,29.5,23.7,85.0,236.1
colombo,2018-03-07,29.3,23.0,83.0,198.4
colombo,2018-03-08,30.3,22.8,80.0,236.1
colombo,2018-03-09,30.6,23.5,86.0,146.8
colombo,2018-03-10,29.6,22.8,82.0,173.6
colombo,2018-03-11,30.3,22.7,81.0,155.2
colombo,2018-03-12,29.9,23.3,85.0,144.3
colombo,2018-03-13,30.0,23.4,85.0,200.2
colombo,2018-03-14,29.9,23.9,85.0,226.2
colombo,2018-03-15,31.1,24.1,83.0,255.7
colombo,2018-03-16,30.0,24.5,85.0,222.8
colombo,2018-03-17,29.5,24.6,89.0,198.3
colombo,2018-03-18,30.1,24.4,87.0,237.3
colombo,2018-03-19,29.5,24.6,88.0,257.9
colombo,2018-03-20,30.4,23.9,83.0,264.3
colombo,2018-03-21,30.2,24.0,83.0,255.8
colombo,2018-03-22,30.1,24.1,83.0,266.1
colombo,2018-03-23,30.6,24.2,82.0,257.4
colombo,2018-03-24,30.4,23.8,82.0,261.4
colombo,2018-03-25,30.5,22.6,77.0,257.1
colombo,2018-03-26,30.7,24.0,85.0,194.4
colombo,2018-03-27,29.7,24.1,88.0,236.1
colombo,2018-03-28,29.8,24.0,85.0,259.1
colombo,2018-03-29,30.3,24.0,83.0,256.4
colombo,2018-03-30,30.2,24.1,83.0,249.1
colombo,2018-03-31,30.4,24.5,83.0,227.9
colombo,2018-04-01,30.4,24.4,85.0,257.3
colombo,2018-04-02,29.8,24.4,87.0,239.0
colombo,2018-04-03,30.0,24.1,85.0,269.2
colombo,2018-04-04,30.6,23.7,82.0,267.6
colombo,2018-04-05,30.3,23.9,82.0,235.6
colombo,2018-04-06,30.2,23.9,86.0,235.9
colombo,2018-04-07,30.7,23.5,85.0,257.4
colombo,2018-04-08,30.6,23.6,83.0,246.4
colombo,2018-04-09,30.7,23.9,84.0,225.2
colombo,2018-04-10,31.5,23.6,81.0,268.2
colombo,2018-04-11,30.7,24.3,86.0,221.3
colombo,2018-04-12,30.6,23.8,86.0,222.1
colombo,2018-04-13,30.7,24.1,89.0,182.7
colombo,2018-04-14,30.9,24.0,88.0,223.0
colombo,2018-04-15,30.7,24.0,86.0,209.9
colombo,2018-04-16,30.6,24.3,85.0,236.0
colombo,2018-04-17,30.5,24.4,87.0,236.5
colombo,2018-04-18,29.5,24.5,90.0,179.5
colombo,2018-04-19,30.4,24.0,85.0,229.2
colombo,2018-04-20,30.3,24.5,85.0,259.4
colombo,2018-04-21,30.6,24.3,84.0,252.5
colombo,2018-04-22,30.2,24.8,86.0,251.1
colombo,2018-04-23,30.4,24.6,85.0,249.3
colombo,2018-04-24,30.7,24.2,84.0,237.1
colombo,2018-04-25,30.2,24.6,85.0,235.4
colombo,2018-04-26,30.4,24.7,87.0,221.7
colombo,2018-04-27,30.8,24.9,85.0,233.9
colombo,2018-04-28,29.9,24.6,87.0,201.8
colombo,2018-04-29,29.8,24.6,87.0,214.7
colombo,2018-04-30,29.7,24.8,86.0,221.9
colombo,2018-05-01,30.6,25.1,86.0,223.8
colombo,2018-05-02,30.0,25.2,89.0,215.9
colombo,2018-05-03,30.2,25.1,88.0,216.2
colombo,2018-05-04,29.9,24.5,85.0,187.1
colombo,2018-05-05,28.4,24.4,89.0,178.9
colombo,2018-05-06,29.5,24.5,87.0,158.7
colombo,2018-05-07,30.1,24.6,88.0,201.1
colombo,2018-05-08,29.4,24.4,88.0,161.9
colombo,2018-05-09,28.6,24.3,90.0,151.1
colombo,2018-05-10,30.2,24.3,89.0,203.1
colombo,2018-05-11,29.3,24.4,88.0,195.5
colombo,2018-05-12,28.1,24.3,90.0,166.1
colombo,2018-05-13,28.6,24.4,89.0,182.1
colombo,2018-05-14,29.1,24.2,90.0,162.1
colombo,2018-05-15,29.6,24.2,86.0,181.6
colombo,2018-05-16,28.5,24.2,90.0,176.3
colombo,2018-05-17,27.2,24.0,92.0,84.5
colombo,2018-05-18,27.1,23.7,92.0,104.8
colombo,2018-05-19,29.9,24.5,86.0,210.2
colombo,2018-05-20,27.8,24.3,91.0,127.0
colombo,2018-05-21,27.3,24.1,91.0,72.3
colombo,2018-05-22,28.5,24.6,90.0,156.1
colombo,2018-05-23,28.6,24.5,90.0,176.4
colombo,2018-05-24,26.9,24.3,92.0,69.7
colombo,2018-05-25,28.0,24.2,91.0,89.0
colombo,2018-05-26,27.4,24.4,90.0,120.0
colombo,2018-05-27,28.5,24.4,88.0,167.8
colombo,2018-05-28,29.4,24.5,84.0,191.8
colombo,2018-05-29,29.9,24.5,81.0,246.9
colombo,2018-05-30,30.0,24.8,81.0,258.8
colombo,2018-05-31,29.5,24.8,83.0,217.4
colombo,2018-06-01,28.2,24.4,88.0,147.7
colombo,2018-06-02,28.8,24.4,88.0,168.0
colombo,2018-06-03,28.7,24.4,89.0,173.8
colombo,2018-06-04,28.3,24.3,87.0,157.1
colombo,2018-06-05,29.2,24.5,86.0,201.8
colombo,2018-06-06,28.4,24.5,89.0,131.3
colombo,2018-06-07,27.2,24.3,88.0,151.1
colombo,2018-06-08,28.6,24.5,86.0,205.1
colombo,2018-06-09,29.0,24.5,84.0,227.5
colombo,2018-06-10,29.4,24.5,83.0,235.1
colombo,2018-06-11,29.1,24.6,85.0,250.5
colombo,2018-06-12,29.1,24.5,84.0,242.6
colombo,2018-06-13,28.4,24.4,85.0,205.8
colombo,2018-06-14,28.1,24.1,88.0,168.9
colombo,2018-06-15,28.4,24.4,88.0,208.5
colombo,2018-06-16,27.0,24.0,89.0,140.5
colombo,2018-06-17,28.3,24.4,85.0,171.4
colombo,2018-06-18,28.4,24.1,84.0,198.8
colombo,2018-06-19,28.5,23.8,82.0,240.0
colombo,2018-06-20,28.8,23.6,82.0,243.3
colombo,2018-06-21,27.6,24.1,88.0,182.3
colombo,2018-06-22,27.4,24.1,88.0,178.1
colombo,2018-06-23,28.2,23.9,86.0,201.5
colombo,2018-06-24,28.2,24.1,86.0,203.5
colombo,2018-06-25,27.9,24.0,86.0,196.9
colombo,2018-06-26,28.2,24.2,86.0,163.4
colombo,2018-06-27,28.0,23.8,85.0,209.6
colombo,2018-06-28,28.6,24.1,86.0,220.1
colombo,2018-06-29,28.1,23.9,86.0,203.1
colombo,2018-06-30,28.2,24.2,89.0,184.3
colombo,2018-07-01,28.4,24.1,86.0,197.3
colombo,2018-07-02,27.5,23.7,89.0,153.9
colombo,2018-07-03,28.8,24.3,86.0,210.6
colombo,2018-07-04,28.8,24.5,86.0,246.1
colombo,2018-07-05,28.8,24.4,86.0,246.0
colombo,2018-07-06,28.9,24.2,85.0,218.2
colombo,2018-07-07,28.6,23.8,81.0,231.1
colombo,2018-07-08,28.2,23.9,84.0,191.1
colombo,2018-07-09,28.0,23.9,87.0,191.4
colombo,2018-07-10,27.4,23.5,86.0,185.2
colombo,2018-07-11,27.1,23.6,88.0,125.7
colombo,2018-07-12,27.8,23.9,87.0,216.5
colombo,2018-07-13,28.5,24.1,85.0,227.4
colombo,2018-07-14,28.2,23.7,83.0,234.4
colombo,2018-07-15,27.9,24.0,87.0,161.6
colombo,2018-07-16,28.1,24.1,86.0,198.9
colombo,2018-07-17,28.4,24.1,85.0,252.9
colombo,2018-07-18,28.2,24.2,86.0,266.1
colombo,2018-07-19,28.2,23.9,85.0,237.2
colombo,2018-07-20,28.6,23.6,83.0,258.6
colombo,2018-07-21,28.5,23.9,84.0,260.6
colombo,2018-07-22,28.3,24.0,85.0,278.6
colombo,2018-07-23,28.5,23.9,85.0,270.9
colombo,2018-07-24,27.7,23.7,84.0,179.5
colombo,2018-07-25,28.0,24.0,87.0,214.4
colombo,2018-07-26,28.1,23.9,86.0,240.9
colombo,2018-07-27,28.0,23.9,87.0,234.3
colombo,2018-07-28,27.8,23.9,87.0,248.5
colombo,2018-07-29,28.0,23.7,85.0,232.1
colombo,2018-07-30,27.7,23.8,88.0,197.2
colombo,2018-07-31,27.6,23.6,89.0,196.5
colombo,2018-08-01,28.2,24.1,88.0,220.2
colombo,2018-08-02,27.5,24.0,90.0,189.1
colombo,2018-08-03,28.0,24.1,87.0,230.7
colombo,2018-08-04,28.4,24.3,86.0,242.7
colombo,2018-08-05,28.4,23.8,84.0,241.7
colombo,2018-08-06,28.3,23.7,83.0,237.5
colombo,2018-08-07,27.5,23.6,85.0,215.5
colombo,2018-08-08,27.3,23.7,88.0,216.9
colombo,2018-08-09,27.4,23.7,88.0,170.9
colombo,2018-08-10,27.5,24.0,87.0,185.1
colombo,2018-08-11,28.0,24.1,86.0,271.4
colombo,2018-08-12,26.9,23.9,88.0,135.9
colombo,2018-08-13,27.6,24.1,88.0,207.1
colombo,2018-08-14,27.1,23.9,89.0,176.7
colombo,2018-08-15,27.4,23.7,88.0,163.5
colombo,2018-08-16,28.1,23.7,84.0,228.7
colombo,2018-08-17,27.5,23.7,86.0,213.1
colombo,2018-08-18,27.2,23.4,85.0,189.7
colombo,2018-08-19,27.5,23.7,86.0,210.1
colombo,2018-08-20,27.7,23.7,86.0,262.2
colombo,2018-08-21,27.8,23.8,88.0,265.6
colombo,2018-08-22,27.7,23.9,89.0,253.3
colombo,2018-08-23,27.6,23.8,89.0,243.7
colombo,2018-08-24,27.7,23.7,88.0,247.4
colombo,2018-08-25,27.3,23.5,87.0,195.6
colombo,2018-08-26,27.6,23.6,88.0,225.6
colombo,2018-08-27,27.9,24.0,88.0,247.6
colombo,2018-08-28,27.8,23.8,87.0,246.3
colombo,2018-08-29,27.8,23.7,86.0,226.0
colombo,2018-08-30,28.1,23.9,87.0,242.3
colombo,2018-08-31,28.3,23.9,86.0,244.8
colombo,2018-09-01,28.4,23.8,86.0,270.4
colombo,2018-09-02,28.7,23.9,86.0,279.2
colombo,2018-09-03,28.5,23.7,86.0,278.4
colombo,2018-09-04,28.5,23.4,85.0,277.4
colombo,2018-09-05,28.5,23.1,83.0,279.4
colombo,2018-09-06,28.7,22.8,79.0,281.2
colombo,2018-09-07,28.8,23.2,81.0,292.6
colombo,2018-09-08,28.8,23.0,80.0,276.2
colombo,2018-09-09,29.0,23.5,83.0,232.3
colombo,2018-09-10,29.3,23.4,80.0,234.8
colombo,2018-09-11,29.4,23.4,83.0,280.6
colombo,2018-09-12,29.6,23.1,80.0,285.4
colombo,2018-09-13,29.5,22.7,76.0,268.3
colombo,2018-09-14,29.8,22.9,78.0,265.1
colombo,2018-09-15,29.5,23.0,77.0,258.2
colombo,2018-09-16,29.8,22.6,75.0,250.7
colombo,2018-09-17,29.5,23.4,77.0,227.5
colombo,2018-09-18,29.7,23.2,76.0,253.6
colombo,2018-09-19,28.2,23.8,82.0,148.8
colombo,2018-09-20,29.4,23.9,83.0,200.6
colombo,2018-09-21,27.2,23.7,89.0,137.8
colombo,2018-09-22,28.5,24.2,87.0,202.5
colombo,2018-09-23,29.0,24.1,87.0,221.6
colombo,2018-09-24,27.7,23.7,90.0,175.7
colombo,2018-09-25,28.7,24.0,87.0,207.5
colombo,2018-09-26,28.8,24.4,89.0,210.9
colombo,2018-09-27,28.7,24.3,89.0,201.1
colombo,2018-09-28,28.4,24.1,89.0,202.2
colombo,2018-09-29,27.7,24.0,90.0,189.9
colombo,2018-09-30,28.8,24.2,90.0,172.7
colombo,2018-10-01,29.1,23.7,88.0,199.7
colombo,2018-10-02,28.5,23.9,90.0,186.5
colombo,2018-10-03,27.7,24.0,90.0,181.8
colombo,2018-10-04,28.6,24.1,88.0,204.0
colombo,2018-10-05,29.3,24.2,89.0,169.3
colombo,2018-10-06,27.7,24.1,92.0,164.5
colombo,2018-10-07,26.9,23.8,94.0,94.9
colombo,2018-10-08,27.9,23.9,92.0,143.8
colombo,2018-10-09,27.8,23.8,90.0,142.0
colombo,2018-10-10,27.9,23.9,91.0,191.0
colombo,2018-10-11,28.2,23.9,89.0,181.9
colombo,2018-10-12,27.7,23.9,90.0,186.5
colombo,2018-10-13,27.7,23.4,90.0,166.7
colombo,2018-10-14,28.4,23.5,86.0,225.3
colombo,2018-10-15,29.0,23.8,86.0,250.4
colombo,2018-10-16,28.5,23.4,87.0,228.6
colombo,2018-10-17,27.4,23.3,89.0,179.2
colombo,2018-10-18,28.8,23.7,86.0,259.3
colombo,2018-10-19,28.4,23.8,88.0,226.1
colombo,2018-10-20,27.8,23.3,90.0,193.7
colombo,2018-10-21,28.1,23.6,91.0,208.1
colombo,2018-10-22,28.0,24.1,91.0,200.0
colombo,2018-10-23,27.8,23.7,89.0,183.3
colombo,2018-10-24,28.1,23.8,90.0,201.7
colombo,2018-10-25,27.3,23.0,91.0,104.5
colombo,2018-10-26,29.0,23.7,90.0,215.9
colombo,2018-10-27,29.1,23.8,90.0,178.2
colombo,2018-10-28,28.7,23.7,89.0,160.6
colombo,2018-10-29,28.7,23.5,86.0,195.5
colombo,2018-10-30,28.8,23.5,84.0,225.7
